author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Oazis Estate;real_estate_agent;https://sochi.cian.ru/sale/flat/288465972/;Москва и МО;sale;flat;3;18;2;130.0;40000000;Хостинский; Яна Фабрициуса;2/9;;
Ольга Иванова;realtor;https://sochi.cian.ru/sale/flat/308905256/;Москва и МО;sale;flat;2;3;2;88.0;70000000;Хостинский; Депутатская;10Г;;
Квадрат;real_estate_agent;https://lipetsk.cian.ru/sale/flat/302752673/;Москва и МО;sale;flat;5;9;2;50.0;4000000;;;;;
Метражи group;real_estate_agent;https://www.cian.ru/sale/flat/305679857/;Москва и МО;sale;flat;3;5;2;60.0;6499000;;;;;
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/307062023/;Москва и МО;sale;flat;1;4;2;55.2;6490000;Балаклавский; Малиновского;2;;
НДВ;real_estate_agent;https://naro-fominsk.cian.ru/sale/flat/307339695/;Москва и МО;sale;flat;1;1;2;60.0;6500000;Калининец рп; Жилой городок-7;4;;
НДВ;real_estate_agent;https://khimki.cian.ru/sale/flat/308721592/;Москва и МО;sale;flat;2;8;2;50.1;6600675;; Береговая;6;Шереметьевская;Берег
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/305624792/;Москва и МО;sale;flat;9;37;2;45.0;26000000;Останкинский; Годовикова;11к2;Алексеевская;iLove
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308642587/;Москва и МО;sale;flat;6;8;2;53.5;27000000;Замоскворечье; Павла Андреева;28К7;Шаболовская;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306785023/;Москва и МО;sale;flat;15;34;2;45.0;27500000;Обручевский; Архитектора Власова;71к2;Воронцовская;Ever
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/307310479/;Москва и МО;sale;flat;7;20;2;74.32;28656157;Даниловский;Автозаводская ;26;Тульская;FORST
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298346480/;Москва и МО;sale;flat;3;21;2;70.0;28990000;Даниловский;проспект Лихачева;12к1;Технопарк;Квартал на набережной NOW
Вертикаль;real_estate_agent;https://www.cian.ru/sale/flat/308393706/;Москва и МО;sale;flat;15;20;2;64.4;29500000;Хорошево-Мневники; Шеногина;;Шелепиха;Sydney City
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/304320920/;Москва и МО;sale;flat;3;41;2;66.0;29300000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/300710232/;Москва и МО;sale;flat;15;20;2;64.4;29500000;Хорошево-Мневники;к2/1;к2/1;Звенигородская;Сидней Сити ЖК
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/305980470/;Москва и МО;sale;flat;10;21;2;76.3;29500000;Хорошево-Мневники; Народного Ополчения;13;Народное Ополчение;Wellton Gold
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307677012/;Москва и МО;sale;flat;9;55;2;66.0;29700000;Марьина роща; 4-я Марьиной рощи;12к2;Рижская;Mod
ArArAt ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/307742282/;Москва и МО;sale;flat;4;13;2;65.0;29990000;Академический;Новочеремушкинская ;27;Академическая;Новочерёмушкинская, 27
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304199291/;Москва и МО;sale;flat;24;33;2;44.5;30000000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;Level Причальный
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/308710234/;Москва и МО;sale;flat;8;19;2;64.0;29800000;Богородское;1-я Мясниковская ;2;Белокаменная;Соколиный форт
TWEED;real_estate_agent;https://www.cian.ru/sale/flat/282592114/;Москва и МО;sale;flat;2;7;2;45.5;31500000;Замоскворечье;Шлюзовая набережная;2А;Павелецкая;IM на Садовом
AFI Development;developer;https://www.cian.ru/sale/flat/294550042/;Москва и МО;sale;flat;4;25;2;63.8;31538535;Обручевский; Академика Челомея;1А;Воронцовская;AFI Park 
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/308365464/;Москва и МО;sale;flat;8;9;2;69.1;32500000;Даниловский; Архитектора Щусева;4к2;ЗИЛ;ЗИЛАРТ
Вертикаль;real_estate_agent;https://www.cian.ru/sale/flat/308884159/;Москва и МО;sale;flat;6;9;2;54.0;33000000;Хамовники; Плющиха;42;Киевская;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/293892011/;Москва и МО;sale;flat;33;41;2;67.0;34000000;Раменки; Василия Ланового;1к2;Аминьевская;Огни
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300661833/;Москва и МО;sale;flat;6;8;2;57.0;34500000;Можайский; Гришина;16;Рабочий посёлок;Level Кутузовский
Вертикаль;real_estate_agent;https://www.cian.ru/sale/flat/308399584/;Москва и МО;sale;flat;6;9;2;52.3;35000000;Хамовники; Плющиха;42;Киевская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301954491/;Москва и МО;sale;flat;12;41;2;54.0;35000000;Раменки;1-й Сетуньский проезд;вл6;Кутузовская;Hide
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/307631480/;Москва и МО;sale;flat;20;21;2;72.5;37500000;Тимирязевский;Тимирязевская ;8к1;Дмитровская;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/308597149/;Москва и МО;sale;flat;2;4;2;65.8;39999999;Замоскворечье;Садовническая ;57С1;Новокузнецкая;Wine House
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301498692/;Москва и МО;sale;flat;19;41;2;75.0;41500000;Раменки; Василия Ланового;1к2;Аминьевская;Огни
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305978749/;Москва и МО;sale;flat;9;13;2;46.4;42000000;Раменки;Воробьевское шоссе;4;Поклонная;Воробьёв Дом
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306601191/;Москва и МО;sale;flat;6;33;2;65.2;43900000;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308461771/;Москва и МО;sale;flat;16;41;2;56.0;44300000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/301561992/;Москва и МО;sale;flat;15;46;2;66.1;45500000;Даниловский;Дубининская ;59А;Павелецкая;Павелецкая Сити
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/307871014/;Москва и МО;sale;flat;19;24;2;55.3;50000000;Беговой;Верхняя ;20к1;Белорусская;Суббота
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303851508/;Москва и МО;sale;flat;8;9;2;102.0;56000000;Замоскворечье;Космодамианская набережная;40-42С3;Павелецкая;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/307674189/;Москва и МО;sale;flat;9;34;2;62.9;58000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/303570935/;Москва и МО;sale;flat;4;6;2;75.1;85000000;Хамовники;Зубовская ;7;Парк Культуры;Roza Rossa
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/294457758/;Москва и МО;sale;flat;43;73;2;123.0;149000000;Пресненский;1-й Красногвардейский проезд;22;Деловой центр;NEVA TOWERS
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/307397567/;Москва и МО;sale;flat;46;73;2;123.0;150000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Гарант Плюс Недвижимость;real_estate_agent;https://lipetsk.cian.ru/sale/flat/301411638/;Москва и МО;sale;flat;5;5;2;50.2;4200000;мкр. 20-й; Имени Генерала Меркулова;15;;
Светлана Анатольевна Рязанцева;realtor;https://nn.cian.ru/sale/flat/307636516/;Москва и МО;sale;flat;2;5;2;41.0;4300000;Дзержинск; Ульянова;17;;
Сергей Шапкин;realtor;https://spb.cian.ru/sale/flat/307897305/;Москва и МО;sale;flat;4;5;2;52.2;4300000;пос. Лукаши; Школьная;13;;
СТС-ГРУПП;developer;https://orel.cian.ru/sale/flat/303081643/;Москва и МО;sale;flat;1;8;2;53.4;4333410;;;;;Микрорайон Первый
Объединение Застройщиков;representative_developer;https://voronezh.cian.ru/sale/flat/301711588/;Москва и МО;sale;flat;2;10;2;59.0;4608240;Советский; Курчатова;32;;Атом-2
Ваш выбор;developer;https://volgograd.cian.ru/sale/flat/301037227/;Москва и МО;sale;flat;1;10;2;43.2;4978000;Краснооктябрьский;Варшавская ;4;;Мишино
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301731010/;Москва и МО;sale;flat;4;9;2;45.9;5287903;;;;;Южная мечта
Самолет плюс Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/294875111/;Москва и МО;sale;flat;6;14;2;56.0;5700000;Прикубанский; 3-я Трудовая;1/3;;Зеленодар
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/305923162/;Москва и МО;sale;flat;12;14;2;57.2;6100000;мкр. Славянский; Красных Партизан;107;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/298798073/;Москва и МО;sale;flat;2;24;2;48.8;6344000;;;;;Огурцы
А Бутик Недвижимости;developer;https://volgograd.cian.ru/sale/flat/303563233/;Москва и МО;sale;flat;3;3;2;56.2;7193600;Дзержинский; Землячки;84/9;;Герои
А Бутик Недвижимости;developer;https://volgograd.cian.ru/sale/flat/303607532/;Москва и МО;sale;flat;2;3;2;57.44;7352320;Дзержинский; Землячки;84/7;;Герои
МЕГАЛИТ;real_estate_agent;https://kazan.cian.ru/sale/flat/303408068/;Москва и МО;sale;flat;7;9;2;54.0;7550000;Советский;Ломжинская ;6;Горки;
Берег Волги;developer;https://volgograd.cian.ru/sale/flat/301954221/;Москва и МО;sale;flat;5;17;2;50.8;7924800;Ворошиловский; Степана Разина;25/2;;Берег Волги
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/295110088/;Москва и МО;sale;flat;5;8;2;62.0;8060000;;Северная ;20;Ладожская;Новый мир
Берег Волги;developer;https://volgograd.cian.ru/sale/flat/301953530/;Москва и МО;sale;flat;12;17;2;52.27;8480284;Ворошиловский; Степана Разина;27;;Берег Волги
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939306/;Москва и МО;sale;flat;2;14;2;48.6;9160000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285501/;Москва и МО;sale;flat;7;9;2;53.63;9117100;;;;;Репин Парк
ID 71533879;homeowner;https://krasnodar.cian.ru/sale/flat/303370903/;Москва и МО;sale;flat;22;26;2;75.0;9700000;мкр. ЗИП;Российская ;79/3к2;;Москва
