author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
BRIGHT ESTATE - загородная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/274016659/;Москва и МО;sale;flat;2;8;4;154.0;125000000;; Согласия;9/1;Мякинино;Парк Рублево
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304838030/;Москва и МО;sale;flat;7;13;4;192.0;127000000;Тверской;4-я Тверская-Ямская ;22;Маяковская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539708/;Москва и МО;sale;flat;3;8;4;260.0;129900000;Замоскворечье; Малая Ордынка;3;Третьяковская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062351/;Москва и МО;sale;flat;18;18;4;227.2;135000000;Дорогомилово;Дохтуровский переулок;6;Студенческая;Кутузовский
Stapler Estate;real_estate_agent;https://www.cian.ru/sale/flat/308424935/;Москва и МО;sale;flat;16;67;4;131.4;141000000;Пресненский;Краснопресненская набережная;14Ак1;Москва-Сити;Capital Towers
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/301671966/;Москва и МО;sale;flat;28;31;4;204.9;153000000;Очаково-Матвеевское;Нежинская ;1к2;Давыдково;Кутузовская Ривьера
Архитектура Счастья;real_estate_agent;https://www.cian.ru/sale/flat/308055880/;Москва и МО;sale;flat;6;9;4;149.0;152800000;Раменки;Мосфильмовская ;1к6;Ломоносовский проспект;Вишневый сад
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/298717136/;Москва и МО;sale;flat;9;18;4;165.9;187380179;Пресненский;2-я Звенигородская ;11;Улица 1905 года;Резиденция МОНЭ
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/306945052/;Москва и МО;sale;flat;9;18;4;170.0;187380179;Пресненский;2-я Звенигородская ;11;Улица 1905 года;Резиденция МОНЭ
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/304287692/;Москва и МО;sale;flat;6;10;4;200.7;206000000;Замоскворечье;Большая Татарская ;7к1;Новокузнецкая;Четыре солнца
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306852843/;Москва и МО;sale;flat;11;21;4;165.35;214955000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/304963748/;Москва и МО;sale;flat;8;9;4;149.37;231523500;Раменки;Мосфильмовская ;1к3;Ломоносовский проспект;Вишневый сад
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/302979659/;Москва и МО;sale;flat;2;11;4;199.0;268650000;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308689678/;Москва и МО;sale;flat;2;7;4;330.0;285000000;Хамовники;7-й Ростовский переулок;11;Киевская;Дом в Ростовском переулке
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301663924/;Москва и МО;sale;flat;6;8;4;160.0;290000000;Пресненский;Большой Палашевский переулок;10;Пушкинская;Большой Палашевский 10
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/289514740/;Москва и МО;sale;flat;2;5;4;128.0;345600000;Хамовники;Пречистенская набережная;43;Кропоткинская;Carré Blanc
Максим Вахонин;realtor;https://www.cian.ru/sale/flat/305220767/;Москва и МО;sale;flat;5;8;4;227.0;439500000;Хамовники; Ефремова;19к3;Спортивная;Knightsbridge Private Park
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/305368506/;Москва и МО;sale;flat;10;14;4;153.0;451350000;Хамовники;переулок 1-й Тружеников;12;Киевская;Хамовники 12
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/298736311/;Москва и МО;sale;flat;7;8;4;254.3;659780027;Арбат; Арбат;24;Смоленская;Turandot Residences
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305495338/;Москва и МО;sale;flat;5;8;4;286.5;1300000000;Хамовники; Пречистенка;13;Кропоткинская;Пречистенка 13
Триумф;real_estate_agent;https://krasnodar.cian.ru/sale/flat/303009899/;Москва и МО;sale;flat;4;5;4;58.6;5500000;мкр. Гидростроителей; Игнатова;57;;
Самолет Плюс Степная;real_estate_agent;https://krasnodar.cian.ru/sale/flat/306595479/;Москва и МО;sale;flat;3;5;4;61.0;6400000;мкр. Авиагородок; Имени Дзержинского;131;;
Третий Трест;developer;https://ufa.cian.ru/sale/flat/299011714/;Москва и МО;sale;flat;21;25;4;74.08;8735809;Дёмский;Дема жилрайон;;;Экогород 
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/293688641/;Москва и МО;sale;flat;2;7;4;81.82;10227500;;;;;Белые росы
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/296592496/;Москва и МО;sale;flat;6;8;4;108.96;10351200;;;;;Цветной бульвар
Зеленая долина;developer;https://kazan.cian.ru/sale/flat/290061227/;Москва и МО;sale;flat;1;9;4;105.3;10635300;;;;;Зеленая долина
Унистрой;developer;https://tolyatti.cian.ru/sale/flat/300457630/;Москва и МО;sale;flat;3;11;4;99.58;10662000;Автозаводский;;;;Южный Бульвар ЖК
ПСК-6;developer;https://ufa.cian.ru/sale/flat/277465972/;Москва и МО;sale;flat;16;16;4;90.72;13526352;Ленинский; Аксакова;81;;Аксаковский
Спутник;developer;https://spb.cian.ru/sale/flat/290785688/;Москва и МО;sale;flat;7;8;4;87.8;13714360;"ландшафтный дизайн по индивидуальному проекту.

10. В пешей доступности парки и достопримечательности Гатчины

Путь до КАД занимает 2025 минут";"а до ЗСД — 30 минут. Между станцией метро ""Московская"" и Гатчиной регулярно курсируют автобусы и маршрутные такси. Примерно в получасе ходьбы от ЖК ""Орловский бульвар"" есть железнодорожная станция Татьянино. Туда прибывают электрички с Балтийского вокзала Санкт-Петербурга.";;;Орловский бульвар
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307757491/;Москва и МО;sale;flat;21;23;4;111.6;13800000;Черемушки мкр; Вишняковой;1/23к2;;Радонеж
ССК;developer;https://krasnodar.cian.ru/sale/flat/302121655/;Москва и МО;sale;flat;16;16;4;114.75;14458500;;;;;Сегодня
Разумные Инвестиции;developer;https://nn.cian.ru/sale/flat/301564307/;Москва и МО;sale;flat;1;18;4;87.9;14503500;Советский;1-я Оранжерейная ;;Горьковская;Тетра
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/293690413/;Москва и МО;sale;flat;24;24;4;107.63;15892985;;;;;Родные Просторы
Этажи Краснодар;real_estate_agent;https://krasnodar.cian.ru/sale/flat/307762942/;Москва и МО;sale;flat;5;5;4;177.7;18000000;Западный Город ЖК; Крылатская;5;;
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/289914523/;Москва и МО;sale;flat;10;12;4;114.61;19827530;Новоселье городской поселок; Большая Балтийская;10к2;;ЛесART
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/297674835/;Москва и МО;sale;flat;18;18;4;194.1;23292000;Ворошиловский;проспект Михаила Нагибина;38;;Lime City
ЮгСпецСтрой;developer;https://rostov.cian.ru/sale/flat/292576315/;Москва и МО;sale;flat;5;17;4;130.9;24871000;Пролетарский;Нахичевань;;;Театрал
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/292321050/;Москва и МО;sale;flat;8;17;4;130.9;24871000;Пролетарский;Нахичевань;;;Театрал
ННДК;developer;https://nn.cian.ru/sale/flat/302760552/;Москва и МО;sale;flat;20;24;4;133.1;28990000;Канавинский;Мещерское Озеро жилрайон;;Стрелка;Гранд Квартал Бетанкур ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050649/;Москва и МО;sale;flat;1;9;4;115.98;28995000;Вахитовский;;;Площадь Тукая;Максат ЖК
ННДК;developer;https://nn.cian.ru/sale/flat/300295158/;Москва и МО;sale;flat;18;19;4;125.85;29990000;Нижегородский; Александра Хохлова;7;Горьковская;Корица
Семья;developer;https://krasnodar.cian.ru/sale/flat/283700745/;Москва и МО;sale;flat;24;24;4;106.5;31950000;мкр. Табачная фабрика;Колхозная ;5к6;;Все свои Vip
ССК;developer;https://krasnodar.cian.ru/sale/flat/302117570/;Москва и МО;sale;flat;9;23;4;122.98;36894000;мкр. Школьный; Школьная;1;;Сердце
Красноярское агентство новостроек;representative_developer;https://krasnoyarsk.cian.ru/sale/flat/276409883/;Москва и МО;sale;flat;14;20;4;80.23;9948520;Свердловский; Александра Матросова;;;Сказочный
ТИС;developer;https://tyumen.cian.ru/sale/flat/271277383/;Москва и МО;sale;flat;22;24;4;97.81;10285000;мкр. ДОК; Краснооктябрьская;8;;DOK
Талан;developer;https://perm.cian.ru/sale/flat/285871345/;Москва и МО;sale;flat;3;24;4;74.3;10404500;Индустриальный;шоссе Космонавтов;162К;;Парма
ТИС;developer;https://tyumen.cian.ru/sale/flat/297241731/;Москва и МО;sale;flat;2;14;4;96.71;10368000;;;;;Гринвуд
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/303196398/;Москва и МО;sale;flat;11;14;4;110.6;10644950;Октябрьский;;с2;;Новелла ЖК
Сибирские звёзды;developer;https://tomsk.cian.ru/sale/flat/295602991/;Москва и МО;sale;flat;8;18;4;71.19;10754555;Ленинский; Розы Люксембург;96;;ROZALUX
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302053309/;Москва и МО;sale;flat;3;5;4;160.0;11300000;Московский;Московский проспект;12;;
Семья;developer;https://voronezh.cian.ru/sale/flat/292475412/;Москва и МО;sale;flat;10;21;4;121.74;11626170;Коминтерновский;;;;48 ЖК
Жилкапинвест;developer;https://vladivostok.cian.ru/sale/flat/301531853/;Москва и МО;sale;flat;1;27;4;94.44;12229980;Первореченский; Карбышева;22Б;;Видный
Ивжилстрой;developer;https://ivanovo.cian.ru/sale/flat/298475166/;Москва и МО;sale;flat;9;9;4;129.42;12492000;Советский; 8-я Сосневская;125;;Наследие
ЖК Московский;developer;https://tomsk.cian.ru/sale/flat/288465365/;Москва и МО;sale;flat;20;22;4;97.4;12662000;Кировский;тракт Московский;109Бк3;;Московский
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/293716634/;Москва и МО;sale;flat;12;18;4;124.23;13155960;Ленинский;Памятник Победы мкр;;;Ньютон ЖК
